tab 	samples
azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	citations	cooling_rate	cooling_rate_corr	cooling_rate_mcd	description	dip	geologic_classes	geologic_types	height	igsn	lat	lithologies	location	lon	method_codes	orientation_quality	sample	sample_alternatives	scientists	site	texture	timestamp
11.0		14.1	98.3	This study					-96.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033i			16tr033		3916:6:4
8.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-96.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033i			16tr033		3916:6:4
16.0		14.1	98.3	This study					-91.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033j			16tr033		3916:6:4
13.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-91.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033j			16tr033		3916:6:4
38.0		14.1	98.3	This study					-91.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033k			16tr033		3916:6:4
35.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-91.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033k			16tr033		3916:6:4
6.0		14.1	98.3	This study					-106.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033l			16tr033		3916:6:4
3.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-106.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033l			16tr033		3916:6:4
306.0		14.1	98.3	This study					-60.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033m			16tr033		3916:6:4
303.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-60.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033m			16tr033		3916:6:4
293.0		14.1	98.3	This study					-61.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033n			16tr033		3916:6:4
290.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-61.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033n			16tr033		3916:6:4
303.0		14.1	98.3	This study					-75.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033p			16tr033		3916:6:4
300.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-75.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033p			16tr033		3916:6:4
301.0		14.1	98.3	This study					-76.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033q			16tr033		3916:6:4
298.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-76.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033q			16tr033		3916:6:4
37.0		14.1	98.3	This study					-88.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033r			16tr033		3916:6:4
34.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-88.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033r			16tr033		3916:6:4
36.0		14.1	98.3	This study					-78.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033s			16tr033		3916:6:4
33.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-78.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033s			16tr033		3916:6:4
27.0		14.1	98.3	This study					-88.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033t			16tr033		3916:6:4
24.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-88.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033t			16tr033		3916:6:4
46.0		14.1	98.3	This study					-97.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033u			16tr033		3916:6:4
43.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-97.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033u			16tr033		3916:6:4
42.0		14.1	98.3	This study					-95.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033v			16tr033		3916:6:4
39.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-95.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033v			16tr033		3916:6:4
43.0		14.1	98.3	This study					-95.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033w			16tr033		3916:6:4
40.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-95.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033w			16tr033		3916:6:4
48.0		14.1	98.3	This study					-103.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033x			16tr033		3916:6:4
45.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-103.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033x			16tr033		3916:6:4
52.0		14.1	98.3	This study					-103.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033y			16tr033		3916:6:4
49.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-103.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033y			16tr033		3916:6:4
57.0		14.1	98.3	This study					-111.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr033z			16tr033		3916:6:4
54.3	357.3	14.1	98.3	This study				Declination correction calculated from IGRF	-111.0					27.93840			108.83125	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr033z			16tr033		3916:6:4
236.0		13.5	180.4	This study					-71.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034a			16tr034		3916:6:4
233.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-71.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034a			16tr034		3916:6:4
230.0		13.5	180.4	This study					-68.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034b			16tr034		3916:6:4
227.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-68.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034b			16tr034		3916:6:4
234.0		13.5	180.4	This study					-72.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034c			16tr034		3916:6:4
231.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-72.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034c			16tr034		3916:6:4
230.0		13.5	180.4	This study					-65.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034e			16tr034		3916:6:4
227.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-65.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034e			16tr034		3916:6:4
242.0		13.5	180.4	This study					-55.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034f			16tr034		3916:6:4
239.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-55.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034f			16tr034		3916:6:4
228.0		13.5	180.4	This study					-74.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034g			16tr034		3916:6:4
225.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-74.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034g			16tr034		3916:6:4
228.0		13.5	180.4	This study					-78.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034h			16tr034		3916:6:4
225.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-78.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034h			16tr034		3916:6:4
234.0		13.5	180.4	This study					-75.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034i			16tr034		3916:6:4
231.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-75.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034i			16tr034		3916:6:4
220.0		13.5	180.4	This study					-70.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034j			16tr034		3916:6:4
217.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-70.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034j			16tr034		3916:6:4
216.0		13.5	180.4	This study					-82.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034k			16tr034		3916:6:4
213.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-82.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034k			16tr034		3916:6:4
220.0		13.5	180.4	This study					-89.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034l			16tr034		3916:6:4
217.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-89.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034l			16tr034		3916:6:4
220.0		13.5	180.4	This study					-93.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034m			16tr034		3916:6:4
217.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-93.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034m			16tr034		3916:6:4
224.0		13.5	180.4	This study					-67.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034n			16tr034		3916:6:4
221.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-67.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034n			16tr034		3916:6:4
221.0		13.5	180.4	This study					-68.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034p			16tr034		3916:6:4
218.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-68.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034p			16tr034		3916:6:4
234.0		13.5	180.4	This study					-82.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034q			16tr034		3916:6:4
231.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-82.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034q			16tr034		3916:6:4
235.0		13.5	180.4	This study					-72.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr034r			16tr034		3916:6:4
232.3	357.3	13.5	180.4	This study				Declination correction calculated from IGRF	-72.0					27.93858			108.83107	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr034r			16tr034		3916:6:4
112.0		25.2	355.1	This study					-76.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035a			16tr035		3916:6:4:14:55
109.3	357.3	25.2	355.1	This study				Declination correction calculated from IGRF	-76.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035a			16tr035		3916:6:4:14:55
108.3		25.2	355.1	This study					-76.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr035a			16tr035		3916:6:4:14:55
115.0		19.5	6.6	This study					-88.0					27.95406			108.82105	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035aa			16tr035a		3916:6:4:17:5
112.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-88.0					27.95406			108.82105	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035aa			16tr035a		3916:6:4:17:5
90.8		19.5	6.6	This study					-88.0					27.95406			108.82105	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr035aa			16tr035a		3916:6:4:17:5
112.0		25.2	355.1	This study					-88.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035b			16tr035		3916:6:4:14:57
109.3	357.3	25.2	355.1	This study				Declination correction calculated from IGRF	-88.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035b			16tr035		3916:6:4:14:57
108.5		25.2	355.1	This study					-88.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr035b			16tr035		3916:6:4:14:57
114.0		19.5	6.6	This study					-90.0					27.95406			108.82105	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035bb			16tr035b		3916:6:4
111.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-90.0					27.95406			108.82105	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035bb			16tr035b		3916:6:4
114.0		25.2	355.1	This study					-85.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035c			16tr035		3916:6:4:14:59
111.3	357.3	25.2	355.1	This study				Declination correction calculated from IGRF	-85.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035c			16tr035		3916:6:4:14:59
109.8		25.2	355.1	This study					-85.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr035c			16tr035		3916:6:4:14:59
101.0		19.5	6.6	This study					-97.0					27.95406			108.82105	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035cc			16tr035c		3916:6:4
98.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-97.0					27.95406			108.82105	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035cc			16tr035c		3916:6:4
100.0		25.2	355.1	This study					-88.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035d			16tr035		3916:6:4
97.3	357.3	25.2	355.1	This study				Declination correction calculated from IGRF	-88.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035d			16tr035		3916:6:4
114.0		19.5	6.6	This study					-93.0					27.95406			108.82105	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035dd			16tr035d		3916:6:4
111.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-93.0					27.95406			108.82105	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035dd			16tr035d		3916:6:4
115.0		25.2	355.1	This study					-94.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035e			16tr035		3916:6:4
112.3	357.3	25.2	355.1	This study				Declination correction calculated from IGRF	-94.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035e			16tr035		3916:6:4
109.0		25.2	355.1	This study					-95.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035f			16tr035		3916:6:4
106.3	357.3	25.2	355.1	This study				Declination correction calculated from IGRF	-95.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035f			16tr035		3916:6:4
121.0		19.5	6.6	This study					-70.0					27.95406			108.82105	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035ff			16tr035f		3916:6:4
118.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-70.0					27.95406			108.82105	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035ff			16tr035f		3916:6:4
116.0		25.2	355.1	This study					-95.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035g			16tr035		3916:6:4:15:7
113.3	357.3	25.2	355.1	This study				Declination correction calculated from IGRF	-95.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035g			16tr035		3916:6:4:15:7
111.9		25.2	355.1	This study					-95.0					27.95383			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr035g			16tr035		3916:6:4:15:7
111.0		19.5	6.6	This study					-81.0					27.95406			108.82105	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035gg			16tr035g		3916:6:4
108.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-81.0					27.95406			108.82105	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035gg			16tr035g		3916:6:4
146.0		19.5	6.6	This study					-74.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035h			16tr035		3916:6:4
143.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-74.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035h			16tr035		3916:6:4
110.0		19.5	6.6	This study					-86.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035hh			16tr035h		3916:6:7
107.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-86.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035hh			16tr035h		3916:6:7
211.0		19.5	6.6	This study					-26.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035i			16tr035		3916:6:4:15:25
208.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-26.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035i			16tr035		3916:6:4:15:25
208.9		19.5	6.6	This study					-26.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr035i			16tr035		3916:6:4:15:25
91.0		19.5	6.6	This study					-77.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035ii			16tr035i		3916:6:7
88.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-77.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035ii			16tr035i		3916:6:7
121.0		19.5	6.6	This study					-73.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035j			16tr035		3916:6:4
118.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-73.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035j			16tr035		3916:6:4
90.0		19.5	6.6	This study					-76.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035jj			16tr035j		3916:6:7
87.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-76.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035jj			16tr035j		3916:6:7
106.0		19.5	6.6	This study					-72.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035k			16tr035		3916:6:4:15:41
103.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-72.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035k			16tr035		3916:6:4:15:41
98.1		19.5	6.6	This study					-72.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr035k			16tr035		3916:6:4:15:41
96.0		19.5	6.6	This study					-84.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035kk			16tr035k		3916:6:7
93.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-84.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035kk			16tr035k		3916:6:7
97.0		19.5	6.6	This study					-73.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035l			16tr035		3916:6:4:15:44
94.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-73.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035l			16tr035		3916:6:4:15:44
88.8		19.5	6.6	This study					-73.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr035l			16tr035		3916:6:4:15:44
85.0		19.5	6.6	This study					-85.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035ll			16tr035l		3916:6:7
82.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-85.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035ll			16tr035l		3916:6:7
101.0		19.5	6.6	This study					-78.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035m			16tr035		3916:6:4:15:53
98.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-78.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035m			16tr035		3916:6:4:15:53
90.8		19.5	6.6	This study					-78.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr035m			16tr035		3916:6:4:15:53
105.0		19.5	6.6	This study					-86.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035n			16tr035		3916:6:4:15:55
102.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-86.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035n			16tr035		3916:6:4:15:55
94.6		19.5	6.6	This study					-86.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr035n			16tr035		3916:6:4:15:55
85.0		19.5	6.6	This study					-79.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035nn			16tr035n		3916:6:7
82.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-79.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035nn			16tr035n		3916:6:7
91.0		19.5	6.6	This study					-70.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035p			16tr035		3916:6:4:16:1
88.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-70.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035p			16tr035		3916:6:4:16:1
79.0		19.5	6.6	This study					-70.0					27.95384			108.82081	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr035p			16tr035		3916:6:4:16:1
85.0		19.5	6.6	This study					-80.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035pp			16tr035p		3916:6:7
82.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-80.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035pp			16tr035p		3916:6:7
185.0		19.5	6.6	This study					-76.0					27.95391			108.82083	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035q			16tr035		3916:6:4:6:10
182.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-76.0					27.95391			108.82083	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035q			16tr035		3916:6:4:6:10
340.7		19.5	6.6	This study					-76.0					27.95391			108.82083	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-SUN	g	16tr035q			16tr035		3916:6:4:6:10
90.0		19.5	6.6	This study					-89.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035qq			16tr035q		3916:6:7
87.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-89.0					27.95402			108.82101	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035qq			16tr035q		3916:6:7
177.0		19.5	6.6	This study					-73.0					27.95391			108.82083	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-MAG	g	16tr035r			16tr035		3916:6:4
174.3	357.3	19.5	6.6	This study				Declination correction calculated from IGRF	-73.0					27.95391			108.82083	FS-FD:FS-LOC-GPS:SO-MAG:SO-SM:SO-CMD-NORTH	g	16tr035r			16tr035		3916:6:4
