tab	specimens
specimen	experiments	sample	dir_alpha95	dir_bfv_dec	dir_bfv_inc	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	location	site
16tr037f	16tr037f:LP-DIR-T	16tr037f				LT	15.3	41.0	1	4	100	124.7	3.8				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037f	16tr037f:LP-DIR-T	16tr037f				LT	1.7	40.6	1	4	0	124.7	3.8				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037g	16tr037g:LP-DIR-T	16tr037g				HT	210.8	-79.6	2	7	100	0.0	2.7				965	953	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037g	16tr037g:LP-DIR-T	16tr037g				LT	21.6	31.0	2	5	100	126.5	2.9				673	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037g	16tr037g:LP-DIR-T	16tr037g				HT	139.4	-74.6	2	7	0	0.0	2.7				965	953	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037g	16tr037g:LP-DIR-T	16tr037g				LT	11.8	32.9	2	5	0	126.5	2.9				673	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037h	16tr037h:LP-DIR-T	16tr037h				LT	4.9	30.8	1	4	100	100.9	1.6				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037h	16tr037h:LP-DIR-T	16tr037h				LT	356.1	28.2	1	4	0	100.9	1.6				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037i	16tr037i:LP-DIR-T	16tr037i				LT	16.3	27.2	2	5	100	94.4	2.4				673	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037i	16tr037i:LP-DIR-T	16tr037i				LT	8.0	27.8	2	5	0	94.4	2.4				673	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037i	16tr037i:LP-DIR-T	16tr037i				HT	220.5	-82.1	2	6	100	0.0	3.8				965	955	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037i	16tr037i:LP-DIR-T	16tr037i				HT	130.6	-76.5	2	6	0	0.0	3.8				965	955	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037j	16tr037j:LP-DIR-T	16tr037j				LT	356.7	32.8	2	4	0	156.3	3.0				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037j	16tr037j:LP-DIR-T	16tr037j				HT	187.0	-29.3	2	7	0	0.0	5.4				965	953	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037j	16tr037j:LP-DIR-T	16tr037j				LT	7.2	35.0	2	4	100	156.3	3.0				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037j	16tr037j:LP-DIR-T	16tr037j				HT	195.8	-28.9	2	7	100	0.0	5.4				965	953	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037k	16tr037k:LP-DIR-T	16tr037k				HT	35.5	-43.4	2	4	0	0.0	1.8				950	941	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037k	16tr037k:LP-DIR-T	16tr037k				HT	19.9	-48.3	2	4	100	0.0	1.8				950	941	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037k	16tr037k:LP-DIR-T	16tr037k				LT	10.4	26.5	2	4	0	64.8	1.7				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037k	16tr037k:LP-DIR-T	16tr037k				LT	18.1	25.4	2	4	100	64.8	1.7				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037l	16tr037l:LP-DIR-T	16tr037l				HT	302.5	-64.0	2	4	100	0.0	6.3				961	955	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037l	16tr037l:LP-DIR-T	16tr037l				LT	28.2	37.6	2	3	100	98.3	2.7				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037l	16tr037l:LP-DIR-T	16tr037l				HT	328.8	-77.1	2	4	0	0.0	6.3				961	955	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037l	16tr037l:LP-DIR-T	16tr037l				LT	15.5	40.9	2	3	0	98.3	2.7				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037m	16tr037m:LP-DIR-T	16tr037m				HT	251.0	-53.3	1	5	100	0.0	3.1				961	953	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037m	16tr037m:LP-DIR-T	16tr037m				HT	234.6	-66.0	1	5	0	0.0	3.1				961	953	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037n	16tr037n:LP-DIR-T	16tr037n				LT	2.7	23.5	2	3	0	114.7	1.5				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037n	16tr037n:LP-DIR-T	16tr037n				HT	234.2	-45.1	2	5	0	0.0	2.8				961	953	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037n	16tr037n:LP-DIR-T	16tr037n				LT	9.8	24.6	2	3	100	114.7	1.5				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037n	16tr037n:LP-DIR-T	16tr037n				HT	242.7	-33.3	2	5	100	0.0	2.8				961	953	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037p	16tr037p:LP-DIR-T	16tr037p				HT	230.3	-71.7	1	7	0	0.0	1.9				961	947	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037p	16tr037p:LP-DIR-T	16tr037p				HT	252.2	-59.3	1	7	100	0.0	1.9				961	947	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037q	16tr037q:LP-DIR-T	16tr037q				LT	21.6	23.1	1	4	100	67.0	2.7				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037q	16tr037q:LP-DIR-T	16tr037q				LT	14.5	25.4	1	4	0	67.0	2.7				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037r	16tr037r:LP-DIR-T	16tr037r				LT	4.4	25.2	2	5	0	101.2	2.3				673	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037r	16tr037r:LP-DIR-T	16tr037r				HT	139.7	-66.2	2	6	100	0.0	6.9				950	935	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037r	16tr037r:LP-DIR-T	16tr037r				LT	12.0	25.7	2	5	100	101.2	2.3				673	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037r	16tr037r:LP-DIR-T	16tr037r				HT	125.3	-52.8	2	6	0	0.0	6.9				950	935	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037s	16tr037s:LP-DIR-T	16tr037s				HT	103.5	-40.6	2	8	0	0.0	7.1				961	944	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037s	16tr037s:LP-DIR-T	16tr037s				HT	104.7	-56.3	2	8	100	0.0	7.1				961	944	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037s	16tr037s:LP-DIR-T	16tr037s				LT	16.8	23.9	2	3	100	67.0	10.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037s	16tr037s:LP-DIR-T	16tr037s				LT	9.6	24.8	2	3	0	67.0	10.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037t	16tr037t:LP-DIR-T	16tr037t				HT	101.8	-62.5	2	4	100	0.0	10.5				953	944	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037t	16tr037t:LP-DIR-T	16tr037t				LT	15.7	26.5	2	3	100	35.6	1.5				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037t	16tr037t:LP-DIR-T	16tr037t				HT	101.2	-46.8	2	4	0	0.0	10.5				953	944	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037t	16tr037t:LP-DIR-T	16tr037t				LT	7.8	26.9	2	3	0	35.6	1.5				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037u	16tr037u:LP-DIR-T	16tr037u				LT	356.8	35.3	2	3	100	98.6	4.1				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037u	16tr037u:LP-DIR-T	16tr037u				HT	101.6	-15.1	2	9	0	0.0	2.7				955	932	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037u	16tr037u:LP-DIR-T	16tr037u				HT	101.8	-30.8	2	9	100	0.0	2.7				955	932	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037u	16tr037u:LP-DIR-T	16tr037u				LT	347.1	30.4	2	3	0	98.6	4.1				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037w	16tr037w:LP-DIR-T	16tr037w				HT	81.5	-69.0	2	6	0	0.0	9.0				957	944	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037w	16tr037w:LP-DIR-T	16tr037w				HT	43.2	-82.2	2	6	100	0.0	9.0				957	944	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr037w	16tr037w:LP-DIR-T	16tr037w				LT	12.3	35.1	2	3	100	67.5	0.4				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037w	16tr037w:LP-DIR-T	16tr037w				LT	1.4	34.2	2	3	0	67.5	0.4				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037x	16tr037x:LP-DIR-T	16tr037x				LT	6.3	12.0	1	3	100	22.5	0.9				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037x	16tr037x:LP-DIR-T	16tr037x				LT	3.2	10.6	1	3	0	22.5	0.9				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037y	16tr037y:LP-DIR-T	16tr037y				LT	5.5	14.0	1	3	0	1.7	4.9				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037y	16tr037y:LP-DIR-T	16tr037y				LT	9.6	14.6	1	3	100	1.7	4.9				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037z	16tr037z:LP-DIR-T	16tr037z				LT	7.8	19.8	2	3	0	55.7	1.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr037
16tr037z	16tr037z:LP-DIR-T	16tr037z				HT	350.3	-64.5	2	6	0	0.0	4.8				950	935	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr037
16tr037z	16tr037z:LP-DIR-T	16tr037z				LT	13.4	19.6	2	3	100	55.7	1.6				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr037
16tr037z	16tr037z:LP-DIR-T	16tr037z				HT	326.6	-56.1	2	6	100	0.0	4.8				950	935	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr037
16tr039b	16tr039b:LP-DIR-T	16tr039b				LT	356.3	27.4	1	6	0	54.1	5.5				773	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039b	16tr039b:LP-DIR-T	16tr039b				LT	4.1	24.2	1	6	100	54.1	5.5				773	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039c	16tr039c:LP-DIR-T	16tr039c				HT	85.6	-47.3	2	8	0	0.0	9.0				944	903	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr039
16tr039c	16tr039c:LP-DIR-T	16tr039c				LT	16.1	21.4	2	4	100	86.1	6.1				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039c	16tr039c:LP-DIR-T	16tr039c				HT	89.1	-63.4	2	8	100	0.0	9.0				944	903	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr039
16tr039c	16tr039c:LP-DIR-T	16tr039c				LT	9.1	28.0	2	4	0	86.1	6.1				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039d	16tr039d:LP-DIR-T	16tr039d				LT	351.1	23.0	2	4	0	82.0	6.9				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039d	16tr039d:LP-DIR-T	16tr039d				HT	90.5	-34.9	2	3	0	0.0	3.6				947	940	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr039
16tr039d	16tr039d:LP-DIR-T	16tr039d				LT	357.7	21.5	2	4	100	82.0	6.9				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039d	16tr039d:LP-DIR-T	16tr039d				HT	94.0	-50.8	2	3	100	0.0	3.6				947	940	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr039
16tr039e	16tr039e:LP-DIR-T	16tr039e				LT	14.1	22.4	1	3	100	14.4	2.0				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039e	16tr039e:LP-DIR-T	16tr039e				LT	6.8	28.4	1	3	0	14.4	2.0				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039f	16tr039f:LP-DIR-T	16tr039f				HT	65.1	-83.0	2	5	0	0.0	4.6				959	950	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr039
16tr039f	16tr039f:LP-DIR-T	16tr039f				LT	7.8	27.3	2	6	100	82.1	1.6				823	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039f	16tr039f:LP-DIR-T	16tr039f				LT	358.8	31.4	2	6	0	82.1	1.6				823	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039f	16tr039f:LP-DIR-T	16tr039f				HT	269.1	-80.4	2	5	100	0.0	4.6				959	950	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr039
16tr039g	16tr039g:LP-DIR-T	16tr039g				LT	336.9	22.8	1	6	0	33.4	3.3				773	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039g	16tr039g:LP-DIR-T	16tr039g				LT	344.1	25.2	1	6	100	33.4	3.3				773	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039h	16tr039h:LP-DIR-T	16tr039h				LT	356.2	25.4	1	6	0	20.4	4.2				773	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039h	16tr039h:LP-DIR-T	16tr039h				LT	3.3	22.3	1	6	100	20.4	4.2				773	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039i	16tr039i:LP-DIR-T	16tr039i				LT	341.6	38.9	1	4	0	23.6	7.8				773	473	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039i	16tr039i:LP-DIR-T	16tr039i				LT	355.0	39.1	1	4	100	23.6	7.8				773	473	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039j	16tr039j:LP-DIR-T	16tr039j				LT	346.8	22.9	1	4	0	107.3	7.1				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039j	16tr039j:LP-DIR-T	16tr039j				LT	353.7	22.6	1	4	100	107.3	7.1				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039k	16tr039k:LP-DIR-T	16tr039k				LT	347.5	48.1	1	5	0	55.4	3.7				773	373	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039k	16tr039k:LP-DIR-T	16tr039k				LT	5.1	46.0	1	5	100	55.4	3.7				773	373	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039l	16tr039l:LP-DIR-T	16tr039l				LT	22.1	49.8	2	3	0	101.3	4.8				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039l	16tr039l:LP-DIR-T	16tr039l				LT	34.6	39.4	2	3	100	101.3	4.8				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039l	16tr039l:LP-DIR-T	16tr039l				HT	144.1	-71.9	2	4	100	0.0	2.5				967	959	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr039
16tr039l	16tr039l:LP-DIR-T	16tr039l				HT	114.8	-61.1	2	4	0	0.0	2.5				967	959	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr039
16tr039m	16tr039m:LP-DIR-T	16tr039m				LT	341.0	6.4	2	3	0	118.6	8.2				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039m	16tr039m:LP-DIR-T	16tr039m				HT	122.5	-33.4	2	7	0	0.0	2.6				965	953	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr039
16tr039m	16tr039m:LP-DIR-T	16tr039m				LT	343.1	8.4	2	3	100	118.6	8.2				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039m	16tr039m:LP-DIR-T	16tr039m				HT	132.4	-44.3	2	7	100	0.0	2.6				965	953	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr039
16tr039n	16tr039n:LP-DIR-T	16tr039n				LT	18.6	26.6	1	4	0	83.6	2.3				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039n	16tr039n:LP-DIR-T	16tr039n				LT	24.2	17.8	1	4	100	83.6	2.3				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039q	16tr039q:LP-DIR-T	16tr039q				LT	6.2	4.0	2	3	100	107.7	29.2				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039q	16tr039q:LP-DIR-T	16tr039q				HT	137.3	-47.8	2	6	100	0.0	12.4				965	955	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr039
16tr039q	16tr039q:LP-DIR-T	16tr039q				LT	4.5	8.6	2	3	0	107.7	29.2				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039q	16tr039q:LP-DIR-T	16tr039q				HT	125.2	-37.8	2	6	0	0.0	12.4				965	955	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr039
16tr039r		16tr039r																								1e-05		16tr039
16tr039t	16tr039t:LP-DIR-T	16tr039t				LT	336.0	20.7	2	4	0	96.4	5.3				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039t	16tr039t:LP-DIR-T	16tr039t				HT	171.0	-65.0	2	4	0	0.0	8.9				947	936	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr039
16tr039t	16tr039t:LP-DIR-T	16tr039t				LT	342.5	23.5	2	4	100	96.4	5.3				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039t	16tr039t:LP-DIR-T	16tr039t				HT	201.5	-60.0	2	4	100	0.0	8.9				947	936	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr039
16tr039u	16tr039u:LP-DIR-T	16tr039u				LT	3.7	22.2	1	3	0	71.2	11.4				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039u	16tr039u:LP-DIR-T	16tr039u				LT	9.3	17.2	1	3	100	71.2	11.4				473	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039v	16tr039v:LP-DIR-T	16tr039v				LT	351.6	41.9	2	4	0	75.8	3.0				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
16tr039v	16tr039v:LP-DIR-T	16tr039v				HT	294.6	-70.2	2	6	0	0.0	2.7				955	940	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g	1e-05		16tr039
16tr039v	16tr039v:LP-DIR-T	16tr039v				LT	5.5	39.2	2	4	100	75.8	3.0				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g	1e-05		16tr039
16tr039v	16tr039v:LP-DIR-T	16tr039v				HT	279.4	-55.7	2	6	100	0.0	2.7				955	940	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g	1e-05		16tr039
16tr039w	16tr039w:LP-DIR-T	16tr039w				LT	339.6	23.4	2	4	0	58.3	11.1				573	273	K		pmagpy-4.2.1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g	1e-05		16tr039
